Epoch,Train_Loss,Val_Loss,Precision,Recall,F1_Score,IoU_Score,Average_precision,Accuracy,Balanced_accuracy,Roc_auc,Jaccard_score
145,0.6647297432697233,0.6151584879851636,0.421264456327475,0.5803281600390773,0.48816579282952033,0.32289639115333557,0.2761221648104955,24407437,0.7576482746545586,0.7576482746545588,0.8318748546153708
146,0.668278351889232,0.6154423049447958,0.42018488886354644,0.5817392827450777,0.48793723675783945,0.32269641757011414,0.27598217071309766,24399177,0.7581300674479994,0.7581300674479994,0.8313592824991094
147,0.6705432284684678,0.6150431782620434,0.4204209474789325,0.5826757550863326,0.48842567700587136,0.3231238126754761,0.2764425816095031,24400034,0.758577355500776,0.758577355500776,0.8314127611731327
148,0.6651669921561176,0.6152689017876676,0.4198419870415586,0.5829347898487978,0.48812558512717247,0.3228611946105957,0.276194453353571,24395960,0.7586143268743274,0.7586143268743274,0.8311585625280562
149,0.6685999172043321,0.6152759954762557,0.4194761202502987,0.5836847571610777,0.488140681911306,0.32287439703941345,0.2762392097037923,24392922,0.7588975895687342,0.7588975895687342,0.8309690513882062
150,0.6664748838004508,0.6153082379097801,0.4206344675616043,0.581680568198919,0.48821954648147636,0.32294341921806335,0.2762234390360511,24402221,0.7581643594513486,0.7581643594513486,0.8315492489118687
151,0.669024954875165,0.6150670927247883,0.420313714061984,0.582112786202575,0.4881554649786313,0.3228873312473297,0.27618593337614444,24399750,0.7583131165315178,0.7583131165315178,0.8313950386060879
152,0.6676160250764879,0.6152049013616617,0.41917016259522993,0.5836112406284923,0.4879077690116897,0.3226706385612488,0.27603535536933305,24390921,0.7588235633732775,0.7588235633732775,0.8308442499726895
153,0.6685045873661146,0.6156284512315758,0.421362603501403,0.579702036013233,0.4880099636084063,0.32276004552841187,0.2759625177444216,24408561,0.7573833671526999,0.7573833671526999,0.831945034810312
154,0.6622892886236773,0.615395161104791,0.42053693527712616,0.581126973906565,0.48795879410829496,0.32271528244018555,0.2759756501687309,24401995,0.7579055925775966,0.7579055925775967,0.8315351436122689
155,0.6696405869515331,0.614958262983173,0.41804012122961465,0.5859642630707708,0.48795916711263865,0.3227156102657318,0.2761820495962566,24381423,0.7597129787275789,0.759712978727579,0.8302520962045971
156,0.6674896755427722,0.6155564252731731,0.42053620420112725,0.5815932364790022,0.4881225960030371,0.3228585720062256,0.2761361413255703,24401633,0.7581124230088382,0.7581124230088382,0.8315125506204765
157,0.6661701777735402,0.6149109498954114,0.41868282367584186,0.5855488206517314,0.4882523569443641,0.3229721188545227,0.2764160432227185,24386111,0.759616538105682,0.759616538105682,0.8305443221573646
158,0.6652095815817225,0.6153593472983121,0.4218115191587668,0.5799862341526233,0.4884117052776959,0.3231115937232971,0.2763211996434044,24411315,0.7575692942729995,0.7575692942729996,0.8321170115062188
159,0.6642243878497066,0.6158103800604864,0.4230036167071335,0.577302140613937,0.4882525000485102,0.32297226786613464,0.2760796457582398,24421149,0.7565346073039003,0.7565346073039002,0.8327313705325783
160,0.6693811123506243,0.6154353621074692,0.42270958383624074,0.5780131293619604,0.48831047030724406,0.3230229914188385,0.27615682082309656,24418698,0.7568117826820662,0.7568117826820662,0.8325782107779007
161,0.6718117121804567,0.6154211624659629,0.42087863355458915,0.5806542971400095,0.4880218705907113,0.32277044653892517,0.2760109287321545,24404629,0.7577415362685938,0.7577415362685939,0.8316995524976023
162,0.6681409580071186,0.6155742612885841,0.4216118036108522,0.5798614040670925,0.4882335554036452,0.3229556679725647,0.27616215189159554,24410089,0.7574872994812727,0.7574872994812725,0.8320404485394062
163,0.6654557379769669,0.6153799305236879,0.419639320278491,0.5827917039800075,0.48793843886269866,0.3226974606513977,0.2760270585469386,24394712,0.7585235060370493,0.7585235060370493,0.8310807072530917
164,0.6711229804011106,0.6157372635578422,0.42143997808119354,0.5798303198955966,0.4881073128832113,0.3228452205657959,0.2760517610719959,24408976,0.7574506281700267,0.7574506281700267,0.8319709478963239
165,0.67005025011094,0.6154099999631873,0.4228189032949626,0.5784152499932158,0.4885268862394103,0.3232124149799347,0.2763597062374995,24419117,0.7570048742612203,0.7570048742612203,0.8326043917207763
166,0.6648378814596144,0.6156703280323327,0.421650987451485,0.5798189717060029,0.4882447840344944,0.32296550273895264,0.27617018157770984,24410380,0.7574736696988352,0.7574736696988352,0.8320586207362005
167,0.6660295104849709,0.6154456327481524,0.41993396637802916,0.5820476574622981,0.4878763753817777,0.3226431906223297,0.27594243946054514,24397262,0.7582331422039763,0.7582331422039763,0.8312397935977132
168,0.6634881112867561,0.6159630564995754,0.4230613251215827,0.5769878451021461,0.48817848081079984,0.3229074776172638,0.2760036980083064,24421758,0.7564025328955957,0.7564025328955957,0.8327694301095883
169,0.6670808751796674,0.6151986529307111,0.4198918769060161,0.5828770621017341,0.4881390599384532,0.32287299633026123,0.27620365015285686,24396339,0.7585954440444593,0.7585954440444593,0.8311822073877089
170,0.667936659927124,0.6156229646608172,0.4204865703235295,0.5812098650305537,0.48795410297833564,0.32271116971969604,0.27597498491119454,24401596,0.757935628357822,0.757935628357822,0.8315102414234307
171,0.6647634495328941,0.6154690632604277,0.41970560368020277,0.5826801956822606,0.48794414972132083,0.32270246744155884,0.2760272969664499,24395243,0.7584829850536063,0.7584829850536062,0.8311138323661972
172,0.665785097116962,0.6151698143393906,0.4199838932964639,0.5833191480963412,0.4883562328522108,0.32306304574012756,0.27640961243925033,24396614,0.7588039906141113,0.7588039906141113,0.8311993643304247
173,0.6665159240501236,0.6163107272038244,0.4217100186289616,0.5789022353466502,0.4879589900731589,0.3227154612541199,0.27588694989389384,24411460,0.7570744231044093,0.7570744231044094,0.8321260670926879
174,0.6656283116209878,0.6149344071439264,0.418363030105509,0.5864961477830325,0.48836356562378747,0.3230694532394409,0.2765536702222186,24383195,0.7599928864956104,0.7599928864956104,0.8303625426564993
175,0.6678622307245649,0.6150447745872624,0.41949408080426326,0.5837962654588246,0.48819183533017396,0.32291916012763977,0.2762880604159337,24392956,0.7589494800878023,0.7589494800878024,0.8309711720989948
176,0.6668861861420724,0.6150787148946597,0.4184650425365726,0.5852409393340586,0.4879972402199679,0.32274889945983887,0.2761829037578129,24384879,0.7594503626191287,0.7594503626191287,0.8304675165369773
177,0.6677015243980087,0.6156646138356056,0.42058587590148677,0.5817866491016428,0.4882241707481784,0.3229474723339081,0.27623179000041875,24401816,0.7582049235981307,0.7582049235981309,0.8315239718698656
178,0.6651470918324137,0.6161752610540194,0.4222246493807321,0.5779287580393289,0.487956678285278,0.3227134346961975,0.27584726175037366,24415578,0.7567102540817089,0.7567102540817089,0.8323832831255987
179,0.6652702137800631,0.6155621774893238,0.4203037993080768,0.5821606459586877,0.48816560519304597,0.32289621233940125,0.2761966680524803,24399647,0.7583330217951936,0.7583330217951936,0.8313886111401212
180,0.6636901444447324,0.6154221350273478,0.4208113032135573,0.5817812217066197,0.4883741061425326,0.3230786919593811,0.27636106601150084,24403322,0.7582327366006958,0.7582327366006958,0.8316179685452654
181,0.6633884274763424,0.6158311413639367,0.4220062276013674,0.5794893808082378,0.4883658509861744,0.3230714499950409,0.2762619240167527,24412973,0.7573744955874278,0.7573744955874278,0.832220562794167
182,0.6656092550244584,0.6156470010310043,0.42123282647453764,0.5808866883269068,0.4883420349994047,0.3230506181716919,0.27629695684219735,24406804,0.7578920215765649,0.7578920215765648,0.8318353337940325
183,0.6656246915377908,0.6155957569801268,0.4214651447303833,0.5808107047965837,0.48847124845635975,0.3231637179851532,0.27640561349135856,24408402,0.7578892854333772,0.7578892854333772,0.8319351068583413
184,0.6702566000835551,0.6158046795998091,0.421570374428451,0.5801465890055779,0.48830682453862073,0.323019802570343,0.2762368463367375,24409600,0.7576084206327951,0.7576084206327951,0.8320099125669709
185,0.6647233519519269,0.6159028629216637,0.42236921126985993,0.57810391487871,0.4881156488416848,0.3228524923324585,0.2759915792148793,24416397,0.7568071696067624,0.7568071696067624,0.8324344476202311
186,0.6698994765116049,0.6154899817925913,0.420014695495457,0.5824103061297493,0.48805823275737314,0.32280227541923523,0.2761143954224355,24397522,0.7584049080785481,0.7584049080785482,0.8312560157191486
187,0.6620515977224877,0.6156202110734006,0.42194628189846717,0.5796995690154952,0.4884003214130869,0.32310163974761963,0.2763000224134852,24412420,0.7574598892036637,0.7574598892036637,0.8321860235786983
188,0.6665864407035507,0.6154226106380729,0.4229043106921919,0.5784300519796424,0.4885891696823122,0.3232669532299042,0.27641425067579684,24419666,0.7570227191287511,0.7570227191287512,0.8326386967614549
189,0.664541184357359,0.6157031456629435,0.4236790808691548,0.5770677758288496,0.48861816197770924,0.3232923448085785,0.2763879723791402,24425730,0.7565191671628972,0.7565191671628972,0.8330176998267034
190,0.669193583389087,0.6161323712195879,0.4223982204278251,0.5773203963971965,0.4878554904365544,0.32262492179870605,0.27573648359784364,24417171,0.7564629410618401,0.75646294106184,0.8324828035050564
191,0.6687472979155058,0.6151299574738177,0.42116535987161846,0.5811546042812279,0.48839132573802935,0.3230937719345093,0.27635039779871223,24406153,0.7580019526058734,0.7580019526058734,0.8317946909364973
192,0.6677492130173189,0.6157504796000665,0.4219235933104854,0.5788173706244711,0.4880717661923887,0.32281410694122314,0.2759811825983575,24412932,0.7570650730735281,0.7570650730735281,0.8322180019758116
193,0.6653787896881592,0.6150124014159779,0.4199055155963981,0.5826589795017157,0.4880717807198943,0.32281413674354553,0.27613647295777793,24396599,0.7585005291409259,0.7585005291409259,0.8311984284888958
194,0.6669432800910154,0.6159083595491731,0.42304820037292457,0.5766192756401243,0.488037777987507,0.3227843642234802,0.27586799907230436,24421944,0.7562370229906702,0.7562370229906702,0.8327810545319734
195,0.6673688893998126,0.6158442897070583,0.42344822287767087,0.5765260231256368,0.4882704147852111,0.32298794388771057,0.2760662050052026,24424622,0.7562480895805719,0.7562480895805719,0.8329484375623443
196,0.667008507513259,0.6154566480789656,0.4214590972690873,0.5799117308209428,0.48814898080009667,0.32288166880607605,0.2760910185356936,24409041,0.7574893213255096,0.7574893213255096,0.8319750066388488
197,0.6658372059600662,0.6152391598057845,0.42066848292341413,0.5813687396848657,0.488132576763439,0.3228673040866852,0.27613556596323735,24402686,0.7580305202041995,0.7580305202041993,0.831578271561252
198,0.6624333746254553,0.6152981384791465,0.420981405874931,0.5807944226115145,0.4881404513916607,0.3228742182254791,0.2761190262478725,24405205,0.757817474941342,0.757817474941342,0.8317355091710467
199,0.6647544204643919,0.6158301670855455,0.42347472951671916,0.5763454388912326,0.48822325565065766,0.3229466676712036,0.2760186330969653,24424927,0.7561713000446165,0.7561713000446165,0.8329675029162475
200,0.6641560541210488,0.6161030101678009,0.42456393161103584,0.5747897501177991,0.4883856448851393,0.32308879494667053,0.27610322633854045,24433124,0.755621852523997,0.755621852523997,0.8334800407223871
201,0.6678181408310285,0.6152803215960907,0.4209472481172043,0.5809863550355124,0.48818525813744357,0.32291340827941895,0.27616550600363243,24404832,0.7578981073725509,0.7578981073725509,0.8317122245669136
202,0.6662703008276889,0.615591316802021,0.42147956268278014,0.5801095840395114,0.4882327940337715,0.32295501232147217,0.27617135619180244,24409027,0.7575798968599541,0.7575798968599542,0.8319741324466314
203,0.666356132387897,0.6162159430637281,0.42335036940498494,0.576026209383966,0.48802606285844113,0.32277411222457886,0.27583588822739563,24424351,0.7560131140290883,0.7560131140290883,0.8329314978593347
204,0.6673706129220548,0.6154888203605212,0.41898941667216366,0.5829180142641809,0.48754300292191866,0.3223516345024109,0.2756916968021776,24390247,0.7584916601566827,0.7584916601566827,0.8308022167445316
205,0.6669506681248736,0.6161326650729395,0.42302958612496755,0.5755826431907162,0.48765372620469155,0.3224484622478485,0.2754969196142057,24422587,0.7557739244752675,0.7557739244752674,0.83282124117118
206,0.6631682551103275,0.6159323022198775,0.4234534519604723,0.5757400376463855,0.48799178319134023,0.32274413108825684,0.27579566838500735,24425232,0.7558994279683482,0.7558994279683481,0.8329865686667703
207,0.664774549181762,0.6158395071088532,0.42144870163261905,0.5790635769986999,0.4878412747171714,0.322612464427948,0.2757915021705333,24409613,0.7571113463721175,0.7571113463721175,0.832010724348568
208,0.6679078646726103,0.615562108073215,0.4205785336844448,0.5808526437581256,0.4878900491642329,0.3226551413536072,0.2759051360065008,24402482,0.7577894158673715,0.7577894158673715,0.8315655389308586
209,0.6652327412007277,0.6149829638347705,0.41901190788928644,0.5839408315262575,0.487915636094391,0.32267752289772034,0.27605624178291066,24389597,0.7589482736629296,0.7589482736629296,0.8307616820766592
210,0.6655349754328266,0.6160248140248742,0.42093875364391004,0.5795855937200105,0.4876843588929229,0.32247525453567505,0.2756765778144548,24405842,0.757275180418554,0.757275180418554,0.831775275399966
211,0.6646458066359734,0.6155299819055408,0.41962661778560834,0.5819233207763148,0.4876252406516163,0.3224235475063324,0.2757207500926435,24395301,0.7581365835311027,0.7581365835311027,0.8311174506244138
212,0.6646922426860119,0.6159408796471333,0.4211052399966,0.5793186645647846,0.48770151165674147,0.32249024510383606,0.2756807967295385,24407148,0.7571788831547456,0.7571788831547457,0.8318568109324688
213,0.6618615248303527,0.6158219794187035,0.4215020230928649,0.5795209583792812,0.4880392576449153,0.3227856755256653,0.2759806713716759,24409620,0.7573215238362575,0.7573215238362575,0.8320111614620337
214,0.6635054537321575,0.6157587200035284,0.4221981201591937,0.5781157564678513,0.48800559767929547,0.32275623083114624,0.27589677720940625,24415264,0.7567898080071415,0.7567898080071416,0.8323636677034252
215,0.6681059111842725,0.6154879522912297,0.4211764849261704,0.5797439749747749,0.4878999667189654,0.322663813829422,0.27586912520648776,24407297,0.757377190609474,0.757377190609474,0.8318661136865311
216,0.6642511237473985,0.6156914533411034,0.42105606484788555,0.579627039282005,0.48777775747842134,0.32255691289901733,0.27575889488905075,24406588,0.757309224673151,0.757309224673151,0.8318218484063528
217,0.6642644205956398,0.6155599937026883,0.4217559246805021,0.5792969549846922,0.4881299037786743,0.32286497950553894,0.2760502316466403,24411466,0.7572558052043395,0.7572558052043395,0.8321264418085396
218,0.6679422791086995,0.6158281630939908,0.42311008515403525,0.5769804441089328,0.4882082925413886,0.3229335844516754,0.2760292586827841,24422082,0.7564056541203641,0.7564056541203641,0.8327896791987077
219,0.665149065323678,0.6153478458094499,0.42044507871382064,0.5814491638111168,0.48801046871085363,0.3227604925632477,0.2760334342930913,24401136,0.7580362614451555,0.7580362614451553,0.8314815329733868
220,0.6656835916055404,0.6151361902064256,0.41896695558729125,0.5847889853485004,0.48818094291730807,0.3229096233844757,0.2763213752095334,24388629,0.7593182798798481,0.7593182798798482,0.8307013199288275
221,0.6638602467298071,0.6156013985720191,0.42308305263169305,0.5776445598999386,0.4884278612444743,0.3231257498264313,0.27624455172924045,24421416,0.7566972243951986,0.7566972243951986,0.8327480565564775
222,0.6661640481931418,0.6158991745469992,0.42200427310755956,0.5786846461461795,0.488078540207162,0.3228200376033783,0.2759818808977916,24413563,0.7570168215990949,0.757016821599095,0.8322574143875795
223,0.662893789777808,0.6149735723012759,0.4193564520087908,0.5833438180737188,0.4879404167878131,0.3226991891860962,0.2760520988917137,24392383,0.758730178731984,0.7587301787319839,0.8309354325410558
224,0.6686727221530796,0.6162342196138798,0.4229303943618213,0.5762734025572899,0.4878354909284105,0.3226074278354645,0.2756798744474884,24421430,0.7560678494636988,0.7560678494636988,0.8327489314874623
225,0.66324240230773,0.6164904047922833,0.422560331988606,0.5767613747098194,0.48776380287141036,0.32254472374916077,0.27563601345274275,24418649,0.7562359715588898,0.7562359715588898,0.83257514909358
226,0.6682406310843375,0.6157443292837574,0.41948226180395737,0.5822302152948926,0.4876354306973562,0.3224324584007263,0.27574233761593825,24394095,0.7582532458149532,0.7582532458149532,0.8310422187493963
227,0.6646913118946487,0.6155528887309165,0.4214098406809324,0.5804845676956514,0.48831874326304836,0.3230302333831787,0.2762606513195177,24408282,0.7577371034648104,0.7577371034648104,0.831927614135653
228,0.6682814972056331,0.6161102176693732,0.4209515657986388,0.5799625509743408,0.4878263576186425,0.3225994408130646,0.27581425518407804,24405640,0.757444220158261,0.7574442201582611,0.8317626648861062
229,0.668176419338317,0.616097391878136,0.4222531040704664,0.5777866589696338,0.4879250190987634,0.32268571853637695,0.27581442149586166,24415871,0.7566508960516369,0.7566508960516368,0.8324015870671057
230,0.6658300772663445,0.6153619137320498,0.42091078677087673,0.5820244676835631,0.4885268027512895,0.3232123553752899,0.2765029835656071,24403799,0.7583540376200171,0.7583540376200171,0.8316477424125406
231,0.6667236379557161,0.6158287407439432,0.42244353538967183,0.5791252519421439,0.4885290395592627,0.3232142925262451,0.2763889769847775,24416125,0.757270709904083,0.757270709904083,0.8324174549437097
232,0.6632130584071716,0.6156583396495615,0.420577760246403,0.5818374692550407,0.48823659586342694,0.3229583501815796,0.27624460952564506,24401723,0.7582263895527368,0.7582263895527368,0.831518167610572
233,0.6661570273761993,0.6157704667789946,0.4206114657044657,0.5816514576256133,0.4881937991045028,0.32292088866233826,0.27620001050410714,24402090,0.7581483553035189,0.7581483553035189,0.8315410728046589
234,0.6654987459426824,0.6158471772209607,0.42153790745034114,0.5797982489250058,0.4881616209284346,0.3228927254676819,0.2760974430672125,24409648,0.7574494233887237,0.7574494233887237,0.8320129099179823
235,0.6671499163184785,0.6159223521687857,0.42166818153449054,0.5800296533128079,0.4883309929201896,0.3230409622192383,0.2762530997148126,24410335,0.7575695124122996,0.7575695124122996,0.8320558105791122
236,0.665601266149629,0.6160190201100008,0.4204081196047879,0.5817496441355763,0.48809136210045895,0.32283124327659607,0.27611560738847785,24400659,0.7581646479512987,0.7581646479512987,0.83145176450937
237,0.6634309071727383,0.6158787137196388,0.420706355223775,0.5806804473160299,0.48791526694866244,0.3226771950721741,0.27591992394733134,24403464,0.7577301014550264,0.7577301014550263,0.8316268319433505
238,0.6679781138134177,0.6156387196646796,0.4190626848961747,0.5836013726375413,0.48783150505693107,0.3226039409637451,0.275969239086991,24390205,0.7588046237197577,0.7588046237197577,0.8307995975271334
239,0.6663176106796405,0.6153161010624449,0.42102916771237986,0.5810643121640258,0.48826786851853343,0.3229857087135315,0.2762400430755396,24405317,0.7579436661813199,0.7579436661813199,0.8317425009103722
240,0.6648624763846179,0.6157982366565814,0.4226417504937231,0.5777950467619422,0.4881873810718371,0.322915256023407,0.27604188866043256,24418415,0.7567059409504895,0.7567059409504896,0.8325605281299446
241,0.6647905828312066,0.6159679377029953,0.4215852831303907,0.5792614302172685,0.48800298948443027,0.3227539360523224,0.2759390819809478,24410366,0.7572173563027116,0.7572173563027116,0.8320577464641825
242,0.667400235667743,0.6169432220145018,0.42397593545704937,0.5746323556621299,0.4879396510171039,0.32269853353500366,0.2757103909872712,24429433,0.755475300297706,0.755475300297706,0.833249216299497
243,0.6660963892936707,0.6163350741068522,0.42209894582464763,0.5779632960076576,0.48788502908217773,0.3226507604122162,0.2757865877283062,24414726,0.7567089695935789,0.7567089695935788,0.8323300600900297
244,0.6647433526337255,0.6163149591336035,0.4229688907923966,0.5769281437568922,0.4880955710440007,0.32283493876457214,0.27592961522935705,24421198,0.7563638481944035,0.7563638481944035,0.8327344327389201
245,0.6615100956268241,0.6157930674866884,0.42267337157939533,0.5777387992135211,0.48818839531363145,0.3229161500930786,0.276040626867211,24418664,0.7566851218513797,0.7566851218513798,0.8325760863427957
246,0.6652433040808934,0.6159690284925233,0.42165144721057674,0.5790635769986999,0.48797707511459115,0.32273125648498535,0.2759089047501261,24410952,0.7571382911653954,0.7571382911653954,0.8320943417064461
247,0.6655705950377846,0.6151577940693608,0.42041417977870066,0.5820303884781338,0.48819423263236345,0.3229212760925293,0.27621598880069537,24400484,0.7582900485570817,0.7582900485570816,0.8314408434077658
248,0.6654131844013221,0.6159392605102602,0.42084969303638475,0.5802630312988003,0.4878641788608409,0.3226325213909149,0.27585896841956326,24404735,0.7575639939896299,0.7575639939896299,0.8317061694183245
249,0.6671150322370163,0.6158682657367408,0.42245627663016416,0.5785282384896053,0.4883250077619494,0.32303571701049805,0.2761891688510505,24416653,0.7570071770767808,0.7570071770767808,0.8324504410154437
250,0.6660922007325363,0.6161148074723075,0.4226862528664911,0.5775883123515175,0.48814325173635437,0.3228766620159149,0.27599580947906494,24418860,0.7566199600794012,0.7566199600794012,0.8325883331539877
251,0.6680788133000543,0.6159655417434473,0.42387387812702687,0.5758969387025072,0.48832725400692706,0.32303768396377563,0.27609239775926486,24427851,0.7560241816848574,0.7560241816848575,0.8331503004055851
252,0.6604520678520203,0.6155498557620578,0.4219389349724636,0.579500235598284,0.4883246419955325,0.3230353891849518,0.27622669007194917,24412521,0.757370384646369,0.7573703846463689,0.8321923317288099
253,0.6651593999191437,0.6165484763957836,0.4229103498605597,0.5764278366156739,0.4878774800192181,0.3226441442966461,0.27572198808879417,24421185,0.756133837818769,0.7561338378187691,0.8327336203158322
254,0.6627841369543477,0.6166001734910188,0.42219401042370686,0.5779055682605939,0.4879279517967893,0.3226882815361023,0.27582151294196344,24415394,0.7566959023314908,0.7566959023314908,0.8323717886871402
255,0.6631466753957912,0.6158259116082525,0.4194486895548491,0.5824458308971731,0.48768834546830636,0.3224787414073944,0.275796969362624,24393702,0.7583443514664141,0.7583443514664141,0.8310177042250786
256,0.6639475409465908,0.6161330251536742,0.42117437243542244,0.5791099565561698,0.4876738852232877,0.32246607542037964,0.27564868418202865,24407764,0.7570954370221452,0.7570954370221452,0.8318952712526961
257,0.6692032265924667,0.6162537324085157,0.42247306110913185,0.5774920994397448,0.4879667105256575,0.3227221965789795,0.27583928117119777,24417534,0.7565490944291928,0.7565490944291928,0.8325054829193331
258,0.6682402589639318,0.6159914415559651,0.4213677747832991,0.5791893938833258,0.48783168762647733,0.32260408997535706,0.2757881667843899,24408983,0.7571564458957964,0.7571564458957964,0.8319713849908086
259,0.6661534392201705,0.6162375844555137,0.42165928217167126,0.5781655898221542,0.48766317864170117,0.3224567174911499,0.2756025208755235,24411680,0.7567405711643309,0.7567405711643309,0.8321398067741405
260,0.6615989279049624,0.6159780641151554,0.42247186061685127,0.5772986868171042,0.48789684988674537,0.3226611018180847,0.2757714631732653,24417670,0.7564630130998372,0.7564630130998372,0.8325139800345325
261,0.6681594028115491,0.6162401805689306,0.4214732960384834,0.5797143710019218,0.48808856671063156,0.3228287994861603,0.2760309550297204,24409284,0.7574035805512326,0.7574035805512325,0.8319901802509664
262,0.668687299357036,0.6153623228701054,0.4203976409149621,0.5816455368310427,0.4880476549573754,0.32279300689697266,0.2760735964461816,24400669,0.7581170414979224,0.7581170414979224,0.8314523885762528
263,0.6653835088069086,0.6162966089974705,0.4220990636246541,0.5778774444863835,0.48785451703916505,0.3226240575313568,0.2757568926598615,24414791,0.7566708532471266,0.7566708532471267,0.8323341204239427
264,0.661989707506553,0.616754154364268,0.4234980602391313,0.5756092867662841,0.48797442463373236,0.3227289617061615,0.2757758392978133,24425618,0.7558471526481062,0.7558471526481062,0.8330106983491697
265,0.6668484958477823,0.6162946162890995,0.4212936509700375,0.5798811400489946,0.4880271553207026,0.32277506589889526,0.27598449366300415,24407969,0.7574537016369136,0.7574537016369135,0.8319080709057336
266,0.6694210523661137,0.6168282314092534,0.42270598738025944,0.5768156486600502,0.4878802409303688,0.3226465582847595,0.27573887058289526,24419562,0.7562792673607432,0.7562792673607432,0.83263219807591
267,0.6652295501184202,0.6158824737179917,0.41903508737725725,0.5832554995547069,0.48769193765911856,0.3224818706512451,0.2758342850108772,24390290,0.758647503912856,0.758647503912856,0.830804898332013
268,0.6675153756054489,0.6162229734683724,0.4232790443436605,0.5761668282550185,0.48802911920019576,0.32277679443359375,0.2758437190414477,24423783,0.7560662584842814,0.7560662584842814,0.8328959942577954
269,0.6597518787959376,0.6161061777990051,0.4227326295548672,0.5774990070334105,0.4881422760057086,0.3228757977485657,0.2759915790106998,24419230,0.7565863952329662,0.7565863952329662,0.8326114525804643
270,0.6602546303538125,0.615869137730618,0.4209932534417326,0.5803365478313857,0.4879866175001411,0.3227396011352539,0.2759676767577214,24405632,0.7576158043137058,0.7576158043137058,0.8317621654633891
271,0.6683653365323486,0.616445445965347,0.4221472186280663,0.5777457068071868,0.48783972163178035,0.32261112332344055,0.27573904296195273,24415206,0.756618708342566,0.756618708342566,0.8323600445185283
272,0.666718996965907,0.6164666549168496,0.42008634339674195,0.5810736867554293,0.48763656750469747,0.3224334418773651,0.2756954326440659,24399032,0.7578214976317461,0.7578214976317462,0.8313502344909549
273,0.6666856769887796,0.6166623156257127,0.4215118245552928,0.5779864857863926,0.4875008505193734,0.3223147988319397,0.27545527903860334,24410843,0.7566414808103682,0.7566414808103682,0.832087534630911
274,0.6628567066445429,0.6164023118254579,0.42487620223171557,0.5747251147770698,0.48856883227080045,0.32324913144111633,0.27626012889857604,24435187,0.7556336848733871,0.7556336848733871,0.8336090800775436
275,0.6687179102104368,0.6157836744814743,0.4203148539038549,0.5820224940853729,0.4881244823631571,0.3228602409362793,0.2761554553668138,24399827,0.7582732024716115,0.7582732024716115,0.831399843634388
276,0.6616418675487177,0.6159319038744326,0.42293137401179826,0.5776169295252757,0.4883168974311273,0.3230286240577698,0.2761473334569171,24420444,0.7566649764740041,0.7566649764740041,0.8326873133903915
277,0.6671723228703905,0.6161119258452835,0.4209097425974292,0.5799882077508135,0.4878073476901447,0.32258281111717224,0.27579886351470817,24405343,0.7574500255944032,0.7574500255944033,0.8317441240003491
278,0.6645296986403805,0.6159895239052949,0.42005624398824637,0.5813356819151797,0.4877085119721372,0.32249635457992554,0.2757682363919259,24398629,0.7579337002624641,0.757933700262464,0.831325087737835
279,0.6613736180980201,0.6153082550798424,0.41903027830774614,0.5838742225873379,0.4879048359422721,0.32266807556152344,0.2760440813277784,24389773,0.7589212274688316,0.7589212274688316,0.8307726574402924
280,0.6664448704100614,0.6162856557241683,0.4210349838335327,0.5792762322036951,0.4876393569338037,0.3224358856678009,0.2756254306507292,24406715,0.7571506842682505,0.7571506842682505,0.831829777290799
281,0.6648554519717829,0.6167318183208199,0.42419941025973007,0.5738759741557317,0.4878145550932761,0.32258909940719604,0.27557499453931583,24431428,0.7551681037421801,0.7551681037421802,0.8333739705891784
282,0.66257350460049,0.6162524424462652,0.42205952942092223,0.5778695500936226,0.48782529756530946,0.32259851694107056,0.27573131020572617,24414537,0.7566621167596332,0.7566621167596332,0.8323182539905755
283,0.663244267704282,0.6160400880217062,0.42368740198944205,0.5764174752251752,0.4883904240516158,0.3230929672718048,0.2761662940043743,24426259,0.7562311841748646,0.7562311841748647,0.8330507700283475
284,0.6627308231603075,0.6160898164466575,0.4220816249045413,0.5792209714543691,0.4883209724997364,0.3230321705341339,0.2762125680192091,24413671,0.7572652837657967,0.7572652837657968,0.8322641602634973
285,0.6660220348420919,0.6158956497784995,0.41987696061779356,0.5824078391320116,0.48796436580853864,0.32272014021873474,0.27603332742909026,24396602,0.7583852619688881,0.7583852619688881,0.831198615657125
286,0.665796535106638,0.6166762947545621,0.42307068460139263,0.576551186502562,0.48802834798322997,0.32277610898017883,0.27585729249610363,24422141,0.7562097196509765,0.7562097196509766,0.8327933665809951
287,0.6694646441195521,0.6164831092328201,0.4206636049309608,0.5804184521562794,0.4877940159329642,0.32257115840911865,0.2758046468404261,24403380,0.7576080988882916,0.7576080988882917,0.8316215887960918
288,0.6624211403090078,0.6167532826156773,0.4221840400818642,0.5771995135080461,0.48766946718458326,0.3224622309207916,0.2755709147562377,24415856,0.7563809679303288,0.7563809679303288,0.8324006499963725
289,0.6610754984388404,0.6161298663527878,0.42155025973376703,0.5782919001063276,0.4876351697966883,0.3224322199821472,0.2755832079996169,24410866,0.7567821946194816,0.7567821946194816,0.8320889709820886
290,0.6666361760395755,0.6162709277353169,0.41925318997920485,0.5814309080278574,0.4872002331778126,0.3220520317554474,0.27533413459241896,24393182,0.757867819193271,0.757867819193271,0.8309852687132105
